ID号,用户标识,月,姓名,年龄,职业,年收入,月基本工资,银行账户数,信用卡数,信用卡利率,获得的贷款数量,贷款类型,平均延迟付款天数,平均延迟付款次数,信用卡限额变化率,信用卡查询次数,剩余债务,信用卡使用率,信用年龄,仅还款最低金额,月投资额,付款行为,月余额,评分等级
5294,CUS0xc04a,April,Jan Strupczewskiv,14,Entrepreneur,36681.48,2999.79,7,10,20,6,"Student Loan, Auto Loan, Not Specified, Auto Loan, Student Loan, and Not Specified",35,18,13.78,15,2352.66,33.35910684,8 Years and 4 Months,NM,70.47184789,HighspentLargevaluepayments,316.3996603,
5295,CUS0xb40,March,Chikafumin,31,Engineer,60348.92,,6,6,13,2,"Auto Loan, and Home Equity Loan",4,16,8.53,1,1134.8,26.63211859,15 Years and 7 Months,Yes,661.9110563,!@9#%8,67.81622637,
5296,CUS0x57c6,March,Araxiad,49,Engineer,71660.3,5674.691667,4,7,6,1,Credit-Builder Loan,6,19,4.86,0,1409.25,34.49393603,,NM,542.0485714,LowspentMediumvaluepayments,266.0860963,
5297,CUS0x1ff5,May,Paul Taylorw,43,Accountant,147292.28,,4,3,16,4,"Auto Loan, Student Loan, Mortgage Loan, and Auto Loan",30,17,7.61,4,1133.79,36.35172586,16 Years and 6 Months,No,189.6109776,HighspentMediumvaluepayments,1040.262498,
5298,CUS0x3d09,August,Richai,43,MediaManager,33199.8,2326.690764,7,10,22,6,"Credit-Builder Loan, Auto Loan, Auto Loan, Debt Consolidation Loan, Home Equity Loan, and Student Loan",26,18,12,15,1935.68,30.31634362,13 Years and 6 Months,Yes,83.18633284,LowspentLargevaluepayments,336.248644,
5299,CUS0x7504,May,Laup,19,Lawyer,73737.36,5936.78,7,3,18,4,"Not Specified, Credit-Builder Loan, Payday Loan, and Credit-Builder Loan",15,20,13.92,2,1219.39,33.0159281,31 Years and 5 Months,Yes,424.0584112,LowspentSmallvaluepayments,244.8061256,
5300,CUS0x71dd,June,Falloonz,25,Accountant,22244.25,2007.6875,0,5,12,1,Student Loan,-1,7,0.03,3,1431.94,31.4163683,33 Years and 1 Months,No,92.94701448,LowspentSmallvaluepayments,381.5946877,
5301,CUS0x80b8,June,,44,Developer,15928.75,,9,9,24,4,"Auto Loan, Personal Loan, Student Loan, and Payday Loan",21,22,8.26,15,2240.56,38.80272638,12 Years and 6 Months,Yes,,HighspentLargevaluepayments,314.7169842,
5302,CUS0xc015,August,,42,Teacher,15811.83,1527.6525,5,6,6,6,"Home Equity Loan, Mortgage Loan, Auto Loan, Personal Loan, Personal Loan, and Credit-Builder Loan",26,16,11.25,5,171.8,34.62913949,8 Years and 4 Months,Yes,92.61861573,LowspentMediumvaluepayments,277.6619682,
5303,CUS0x16f4,March,Forgionez,37,MediaManager,28638.97,2592.580833,7,6,6,3,"Credit-Builder Loan, Payday Loan, and Mortgage Loan",12,13,4.34,0,149.92,37.481986,29 Years and 9 Months,No,54.30725233,HighspentLargevaluepayments,376.0625206,
5304,CUS0xaf18,July,Scottq,22,Lawyer,28174.7,2259.891667,7,6,15,2,"Home Equity Loan, and Payday Loan",18,,8.91,9,2053.1,28.27147384,10 Years and 5 Months,Yes,198.6816568,!@9#%8,275.0960328,
5305,CUS0x6240,January,Rick Rothackerm,30,Journalist,33439.39,,8,6,6,4,"Not Specified, Credit-Builder Loan, Personal Loan, and Personal Loan",6,12,,3,372.17,28.53336095,15 Years and 3 Months,Yes,71.45830382,HighspentSmallvaluepayments,419.2980911,
5306,CUS0x8ff4,June,Douwe Miedemav,16,Developer,33515.8,2628.983333,8,9,30,6,"Not Specified, Credit-Builder Loan, Home Equity Loan, Not Specified, Student Loan, and Payday Loan",60,17,6.6,14,1883.15,23.34796244,8 Years and 1 Months,Yes,301.2690906,LowspentSmallvaluepayments,159.9647472,
5307,CUS0x65fa,July,Fabis,51,Architect,123388.83,,1,4,3,2,"Student Loan, and Personal Loan",13,10,5.24,0,869.62,32.84286688,33 Years and 2 Months,NM,422.0787582,LowspentLargevaluepayments,774.155841,
5308,CUS0xb3e,August,Falloonl,40,Musician,16451.96,1243.996667,8,5,27,6,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, and Mortgage Loan",53,17,19.9,8,3137.43,34.31588834,3 Years and 10 Months,NM,53.21918571,LowspentSmallvaluepayments,289.5686203,
5309,CUS0xb6ef,August,Andrew Cawthornet,44,Architect,35618.39,,4,4,3223,7,"Personal Loan, Personal Loan, Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Student Loan, and Mortgage Loan",7,17,9.89,7,1320.37,31.82570099,11 Years and 2 Months,Yes,295.0385075,!@9#%8,139.1789822,
5310,CUS0xb2cc,February,Stephen Aldredi,23,Accountant,14672.87,,9,10,28,4,"Payday Loan, Mortgage Loan, Home Equity Loan, and Debt Consolidation Loan",38,10,21.81,10,2174.83,29.56543369,13 Years and 5 Months,Yes,91.06773693,!@9#%8,278.4365748,
5311,CUS0x3155,March,Edward Taylork,38,Manager,10152.935,748.0779167,6,3,16,6,"Personal Loan, Mortgage Loan, Mortgage Loan, Not Specified, Auto Loan, and Mortgage Loan",17,14,15.61,7,2183.27,39.55900843,6 Years and 4 Months,Yes,28.30552584,HighspentSmallvaluepayments,276.2976125,
5312,CUS0xa403,May,Stanley Whitee,18,MediaManager,4528840,1311.7325,5,6,7,4,"Debt Consolidation Loan, Payday Loan, Student Loan, and Home Equity Loan",13,12,12.63,6,976.94,28.56756407,12 Years and 6 Months,Yes,60.09989881,LowspentSmallvaluepayments,328.0179167,
5313,CUS0xa66b,February,Saphirj,40,Teacher,33751.27,2948.605833,5,5,20,3,"Credit-Builder Loan, Personal Loan, and Auto Loan",16,20,11,4,1328.93,30.90808063,19 Years and 3 Months,Yes,70.13107792,HighspentLargevaluepayments,399.7213311,
5314,CUS0x2181,April,Sarah N.u,47,Teacher,90729.48,7299.79,4,4,15,3,"Credit-Builder Loan, Credit-Builder Loan, and Not Specified",20,9,0.93,3,46.92,29.43639257,28 Years and 6 Months,Yes,234.5290155,HighspentMediumvaluepayments,562.1387727,
5315,CUS0x2472,June,Bradenl,54,Teacher,78113.56,6486.463333,0,4,9,2,"Payday Loan, and Home Equity Loan",7,,10.28,2,978.3,35.99029883,24 Years and 9 Months,NM,157.932269,HighspentLargevaluepayments,627.3158575,
5316,CUS0xae8,April,Milesk,41,Teacher,16716.53,1519.044167,10,8,16,8,"Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",33,16,18.51,6,4116.03,38.94301503,6 Years and 8 Months,NM,106.425321,LowspentSmallvaluepayments,255.8167216,
5317,CUS0x4430,May,,41,Writer,47422.23,4077.8525,8,8,19,4,"Student Loan, Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan",21,,4.19,10,1298.18,34.8791412,16 Years and 0 Months,Yes,136.7203947,HighspentMediumvaluepayments,390.6071029,
5318,CUS0x1193,February,Peter Lauriap,45,Developer,31877.72,2571.476667,3,6,20,1,Credit-Builder Loan,24,13,1.46,4,886.59,27.72329189,24 Years and 9 Months,No,271.35502,LowspentSmallvaluepayments,253.9982714,
5319,CUS0x4922,March,Ceyda Caglayane,37,Teacher,132552.16,,3,6,11,1,Debt Consolidation Loan,4,6,5.32,3,789.03,43.0241517,20 Years and 5 Months,No,217.3505227,HighspentLargevaluepayments,1054.971003,
5320,CUS0x8f0c,July,Hirschlerv,42,Developer,50243.22,,83,3,19,3,"Personal Loan, Auto Loan, and Not Specified",16,14,14.19,2,1161.1,34.44685512,27 Years and 4 Months,Yes,49.15362522,HighspentLargevaluepayments,538.7406405,
5321,CUS0x795b,July,Patricke,26,Journalist,19841.34,,10,8,22,5,"Debt Consolidation Loan, Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",16,18,28.44,12,4355.7,34.91840086,1 Years and 9 Months,Yes,29.27666783,HighspentLargevaluepayments,326.0137099,
5322,CUS0x92b6,August,Dave Clarkes,17,Mechanic,46586.79,3823.2325,5,5,27,5,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",30,5,15.51,10,1740.2,29.13142863,6 Years and 8 Months,Yes,137.65603,!@9#%8,352.1376442,
5323,CUS0x1844,February,Anthony Deutscha,37,,9728.58,636.715,6,6,5,-100,"Not Specified, Student Loan, and Home Equity Loan",12,13,15.49,6,1382.42,31.04282526,5 Years and 4 Months,Yes,58.7399228,LowspentSmallvaluepayments,271.2943813,
5324,CUS0x9ed5,January,,20,Teacher,66914.37,5331.1975,8,6,19,4,"Student Loan, Credit-Builder Loan, Debt Consolidation Loan, and Credit-Builder Loan",14,19,4.72,4,181.41,30.24118527,18 Years and 1 Months,NM,77.17960143,HighspentLargevaluepayments,491.017839,
5325,CUS0x69ea,February,Chucks,19,Manager,77519.04,6184.92,6,6,23,7,"Personal Loan, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, and Debt Consolidation Loan",31,16,13.57,6,3343.32,33.14215337,8 Years and 6 Months,Yes,291.6287748,!@9#%8,256.1819464,
5326,CUS0x117f,July,Kevinj,51,Scientist,93847.86,7599.655,3,4,12,3,"Mortgage Loan, Credit-Builder Loan, and Home Equity Loan",14,8,11.52,1,1405.22,25.75102188,16 Years and 4 Months,NM,258.5797422,HighspentMediumvaluepayments,554.6590559,
5327,CUS0x3e81,August,Chuck Mikolajczaky,20,Manager,61235.6,4870.966667,0,5,7,-100,Payday Loan,10,3,11.42,2,71.52,41.96960973,33 Years and 6 Months,No,235.232905,LowspentSmallvaluepayments,514.2091619,
5328,CUS0x37dd,January,Lionel Laurentj,34,,67408.06,5813.338333,5,3,6,3,"Payday Loan, Payday Loan, and Debt Consolidation Loan",11,7,9.74,3,960.09,27.85720457,21 Years and 11 Months,No,192.812496,HighspentMediumvaluepayments,479.2386986,
5329,CUS0xbb2,May,Younglaii,52,Mechanic,43249.78,3538.148333,5,5,5,3,"Mortgage Loan, Payday Loan, and Home Equity Loan",8,2,11.43,5,1475.99,29.13494234,32 Years and 2 Months,No,456.9218508,LowspentSmallvaluepayments,89.63468713,
5330,CUS0x413,January,Alexei Oreskovicr,22,Manager,41806.16,3564.846667,2,7,7,1,Personal Loan,7,1706,8.04,3,300.61,30.17715091,26 Years and 2 Months,No,226.6727871,HighspentSmallvaluepayments,367.9471975,
5331,CUS0x4f73,March,James B.f,30,,130393.96,,4,6,9,1,Mortgage Loan,11,15,7.39,1,719.76,30.70468943,17 Years and 9 Months,NM,498.7238124,LowspentLargevaluepayments,760.7467705,
5332,CUS0x581b,February,Camposi,22,MediaManager,12860.695,,4,7,5,1,Not Specified,22,19,7.51,4,809.86,23.7734917,29 Years and 3 Months,No,53.43238288,LowspentSmallvaluepayments,363.1154967,
5333,CUS0xa97a,April,Tungv,50,Journalist,111674.25,9212.1875,2,6,1,4,"Mortgage Loan, Home Equity Loan, Not Specified, and Personal Loan",28,0,10.24,3,135.2,37.35477002,31 Years and 2 Months,No,574.0043031,LowspentMediumvaluepayments,393.3969357,
5334,CUS0x999f,February,Sc,27,Teacher,86765.12,7492.426667,3,3,10,2,"Credit-Builder Loan, and Student Loan",18,8,6.84,1,948.25,33.10082258,19 Years and 11 Months,No,227.0231168,HighspentMediumvaluepayments,661.2634102,
5335,CUS0xa1b1,April,Jonathan Stempelm,41,Architect,84373.32,7035.11,2,5,2,-100,"Mortgage Loan, and Student Loan",14,0,3.82,0,1390.19,25.47838715,22 Years and 10 Months,NM,461.7420857,LowspentMediumvaluepayments,428.5377362,
5336,CUS0xa9c2,June,Fuchsq,15,Lawyer,9243.765,564.31375,9,8,19,2,"Auto Loan, and Mortgage Loan",54,20,4.1,6,1459.06,34.98355264,13 Years and 9 Months,Yes,37.21504116,LowspentSmallvaluepayments,295.5334405,
5337,CUS0x4565,April,Jessica Toonkelm,43,Entrepreneur,19818.56,1801.546667,7,9,24,9,"Mortgage Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Personal Loan, Not Specified, and Student Loan",13,22,21.7,6,4534.32,29.01448782,13 Years and 10 Months,Yes,35.09944088,HighspentSmallvaluepayments,263.9400777,
5338,CUS0xbd33,March,Andreaj,37,Accountant,75503.88,6513.99,3,5,15,2,"Student Loan, and Home Equity Loan",23,15,17.02,5,1427.65,39.97872387,10 Years and 9 Months,Yes,127.0311621,HighspentLargevaluepayments,638.6458491,
5339,CUS0x174b,January,Mutikanic,29,Writer,22709.37,2115.4475,6,5,19,2,"Personal Loan, and Debt Consolidation Loan",21,8,17.62,3,412.53,35.15921724,26 Years and 1 Months,Yes,72.24419837,HighspentMediumvaluepayments,363.8617715,
5340,CUS0x1cd1,June,Poornimao,45,,51200.46,4108.705,7,9,22,5,"Not Specified, Auto Loan, Not Specified, Personal Loan, and Credit-Builder Loan",52,27,8.15,7,4126.76,29.20619192,13 Years and 3 Months,Yes,124.9715386,HighspentMediumvaluepayments,384.3966907,
5341,CUS0x4c6c,August,,19,Musician,35416.64,3091.386667,8,4,7,1,Payday Loan,21,15,11.18,8,671.17,27.43588562,17 Years and 0 Months,No,89.15621468,HighspentMediumvaluepayments,442.3509174,
5342,CUS0x337f,January,Skariachanv,40,Architect,67712.26,5480.688333,5,2,11,1,Credit-Builder Loan,10,9,7.35,1,625.53,38.81487904,15 Years and 10 Months,No,67.87816743,HighspentLargevaluepayments,689.4854399,
5343,CUS0x3053,March,Evag,18,Writer,14439.78,959.315,1257,4,16,3,"Student Loan, Student Loan, and Mortgage Loan",16,22,14.85,5,455.46,38.15184708,19 Years and 7 Months,NM,125.4979569,LowspentSmallvaluepayments,240.2618415,
5344,CUS0x144f,August,Katyad,17,Engineer,74346.44,6134.536667,7,10,25,8,"Not Specified, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Not Specified, Home Equity Loan, Student Loan, and Credit-Builder Loan",62,18,6.52,15,2684.09,30.2311158,10 Years and 4 Months,Yes,77.59476206,HighspentLargevaluepayments,472.3856332,
5345,CUS0x2a66,May,Oliviad,29,MediaManager,31276.27,2540.355833,7,4,14,1,Credit-Builder Loan,6,10,7.68,1,1275.06,39.8991092,24 Years and 1 Months,Yes,106.2428297,HighspentMediumvaluepayments,381.4652874,
5346,CUS0x86ec,April,,-500,Writer,19358.37,1658.1975,7,10,15,5,"Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan",22,24,21.41,9,1486.17,31.46333682,8 Years and 1 Months,Yes,155.2955426,LowspentLargevaluepayments,229.5387747,
5347,CUS0xac0c,June,Ghoshg,43,Entrepreneur,63876.28,5325.023333,6,5,27,5,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",28,,23.51,16,3886.33,40.04136346,1 Years and 1 Months,Yes,277.9435446,!@9#%8,384.3544691,
5348,CUS0x691b,June,Chrism,6121,Scientist,58464.06,4655.005,5,6,2,4,"Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Home Equity Loan",-3,11,10.14,0,56.59,38.06572071,23 Years and 1 Months,No,185.8162544,HighspentSmallvaluepayments,357.9453514,
5349,CUS0x1739,July,Miyoung Kima,42,Scientist,14144.48,1206.706667,7,9,16,6,"Auto Loan, Payday Loan, Not Specified, Auto Loan, Home Equity Loan, and Payday Loan",20,19,4.93,17,2537.18,23.30359425,11 Years and 9 Months,Yes,136.6564757,LowspentSmallvaluepayments,226.4080291,
5350,CUS0x3169,April,Bilbyy,44,Scientist,31287.48,2858.29,10,5,22,8,"Home Equity Loan, Student Loan, Personal Loan, Mortgage Loan, Mortgage Loan, Not Specified, Personal Loan, and Credit-Builder Loan",36,18,25.93,6,4712.1,30.54757445,7 Years and 2 Months,Yes,158.7772575,LowspentLargevaluepayments,267.553276,
5351,CUS0x24b2,February,Pedro Nicolacin,44,Architect,33226.58,2928.881667,6,4,12,7,"Not Specified, Payday Loan, Personal Loan, Not Specified, Personal Loan, Mortgage Loan, and Not Specified",9,10,17.26,4,2090.35,39.93853823,5 Years and 9 Months,Yes,349.9382103,LowspentSmallvaluepayments,64.52781703,
5352,CUS0x9a06,March,Pitasa,30,Manager,84659.22,6757.935,8,5,6,1,Home Equity Loan,27,13,9.55,4,704.53,35.19547609,17 Years and 10 Months,Yes,600.8897065,LowspentMediumvaluepayments,287.866065,
5353,CUS0xb397,May,Lauren Tarai,32,MediaManager,171399.84,14098.32,4,3,6,1,Mortgage Loan,8,0,8.61,3,1306.63,47.10340881,15 Years and 6 Months,NM,391.5542968,HighspentMediumvaluepayments,1166.410557,
5354,CUS0xdfd,July,Bullg,40,Teacher,16321.82,1566.151667,8,10,23,7,"Personal Loan, Personal Loan, Home Equity Loan, Personal Loan, Credit-Builder Loan, Home Equity Loan, and Home Equity Loan",54,,8.4,12,2686.37,36.97055668,15 Years and 2 Months,Yes,158.485669,LowspentMediumvaluepayments,188.7063324,
5355,CUS0xc41e,March,Lawrence Hurleyp,17,MediaManager,10119.76,1067.313333,10,6,31,4,"Mortgage Loan, Not Specified, Student Loan, and Not Specified",53,23,7.16,11,1388.38,34.65894242,15 Years and 3 Months,Yes,10000,HighspentSmallvaluepayments,299.6347149,
5356,CUS0x2eff,January,Oliviab,18,Doctor,36933.77,3324.814167,4,6,8,254,"Credit-Builder Loan, Personal Loan, and Mortgage Loan",13,10,6.65,1,185.39,25.9013043,19 Years and 3 Months,No,67.88328846,HighspentLargevaluepayments,441.7337543,
5357,CUS0x3c8b,January,Gellerb,26,Journalist,35384,,9,6,32,9,"Payday Loan, Home Equity Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Home Equity Loan, Personal Loan, and Mortgage Loan",30,17,3.43,8,4161.42,35.61647026,3 Years and 7 Months,Yes,,HighspentSmallvaluepayments,224.0537213,
5358,CUS0x93bc,March,Nagp,3439,Developer,16596.385,1659.032083,8,5,8,4,"Student Loan, Credit-Builder Loan, Student Loan, and Credit-Builder Loan",26,19,9.98,0,1411.25,31.70152952,18 Years and 4 Months,Yes,73.77591352,!@9#%8,346.4828035,
5359,CUS0x650f,August,,46,Accountant,12434.24,855.1866667,6,1420,15,2,"Personal Loan, and Debt Consolidation Loan",10,15,12.42,0,768.69,32.72408082,26 Years and 11 Months,Yes,87.99905114,LowspentSmallvaluepayments,276.2750861,
5360,CUS0x2ae8,May,Estelle Shirbonp,21,Engineer,132273.75,10800.8125,5,4,4,2,"Debt Consolidation Loan, and Mortgage Loan",1,5,,3,827.64,31.37803062,,No,234.5797588,HighspentMediumvaluepayments,950.800179,
5361,CUS0xa3b4,April,Shirbone,15,Scientist,19648.09,,7,3,14,4,"Home Equity Loan, Mortgage Loan, Personal Loan, and Student Loan",17,16,9,7,2052.35,35.21515581,12 Years and 0 Months,NM,,LowspentLargevaluepayments,311.7793789,
5362,CUS0x2491,April,Alexein,30,Entrepreneur,17569.87,1216.155833,7,3,19,6,"Auto Loan, Mortgage Loan, Not Specified, Payday Loan, Student Loan, and Credit-Builder Loan",24,16,14.21,12,1625.87,27.49665642,9 Years and 10 Months,NM,23.76316042,HighspentLargevaluepayments,292.2051629,
5363,CUS0x6322,June,Chris Vellacottt,41,Lawyer,7451.97,463.9975,10,6,29,5,"Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Payday Loan, and Credit-Builder Loan",46,20,9.41,9,1428.75,36.74554733,11 Years and 8 Months,Yes,,LowspentMediumvaluepayments,264.2958524,
5364,CUS0x3188,April,Sullivanr,54,Journalist,28087.16,,3,2,11,1,Home Equity Loan,14,5,10.68,4,1447.48,27.24694693,29 Years and 11 Months,No,177.8422884,LowspentLargevaluepayments,324.0326088,
5365,CUS0x94a6,January,Chen Aizhuc,25,Accountant,104616.9,8481.075,7,6,14,4,"Debt Consolidation Loan, Mortgage Loan, Student Loan, and Not Specified",16,,1.59,4,1417.84,29.90188257,17 Years and 9 Months,No,106.8924863,HighspentLargevaluepayments,647.1166701,
5366,CUS0xb46a,February,Alwyn Scottu,22,Accountant,37467.18,2920.265,6,7,34,6,"Personal Loan, Personal Loan, Auto Loan, Student Loan, Payday Loan, and Personal Loan",32,21,6.34,8,2607,27.90952904,,NM,268.9663922,LowspentLargevaluepayments,175.7244575,
5367,CUS0x8a1,February,Danb,33,Musician,29101.2,2709.1,8,10,28,-100,"Debt Consolidation Loan, and Home Equity Loan",48,13,5.96,7,1334.81,25.57395378,18 Years and 8 Months,Yes,128.5878105,!@9#%8,389.0332057,
5368,CUS0x2ae9,January,Breidthardts,40,Engineer,41073.26,,8,10,25,3,"Home Equity Loan, Auto Loan, and Home Equity Loan",56,17,6.22,12,2446.32,32.8572179,12 Years and 4 Months,Yes,472.8863945,LowspentSmallvaluepayments,98.56396782,
5369,CUS0x914e,June,Prodhanf,55,Musician,89384.91,7658.7425,1,3,10,-100,"Auto Loan, Payday Loan, and Student Loan",9,6,15.54,5,1041.11,38.13644809,30 Years and 9 Months,No,156.3597136,HighspentMediumvaluepayments,740.9795861,
5370,CUS0x3756,May,Terhil,33,Teacher,16046.46,,4,4,19,3,"Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",20,8,17.38,6,1925.94,38.96504587,8 Years and 6 Months,NM,120.8450677,LowspentMediumvaluepayments,244.0263307,
5371,CUS0x138d,February,"ODonnell""d",38,Mechanic,88069.62,7552.135,1,7,5,3,"Payday Loan, Mortgage Loan, and Credit-Builder Loan",5,8,6.72,2,1096.06,22.88027762,21 Years and 2 Months,No,719.4126775,LowspentSmallvaluepayments,174.3114134,
5372,CUS0x8858,June,Frank Tangp,24,Architect,114695.44,9612.953333,2,7,4,4,"Debt Consolidation Loan, Personal Loan, Not Specified, and Student Loan",18,4,4.98,1,1016.14,35.18006845,29 Years and 1 Months,No,318.0772154,HighspentSmallvaluepayments,552.4739301,
5373,CUS0xa8d8,January,Barra,41,Doctor,61756.52,5312.376667,9,5,33,4,"Mortgage Loan, Personal Loan, Mortgage Loan, and Auto Loan",43,20,-3.65,6,1854.48,32.79127276,5 Years and 10 Months,Yes,219.3673261,HighspentMediumvaluepayments,435.2903933,
5374,CUS0xa2b9,May,,52,Scientist,27172.31,,7,6,19,1,Not Specified,27,14,10.62,0,1235.92,37.70359641,17 Years and 2 Months,No,51.47984708,!@9#%8,395.7164907,
5375,CUS0x4db7,April,Siebolds,21,Mechanic,15150.72,1336.56,7,5,14,6,"Debt Consolidation Loan, Payday Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, and Debt Consolidation Loan",19,16,14.58,4,1672.2,38.660233,5 Years and 8 Months,NM,72.37771525,HighspentSmallvaluepayments,259.8242298,
5376,CUS0x1705,January,Sruthiy,46,MediaManager,43543.72,3476.643333,3,3,7,1,Not Specified,3,0,6.7,1,189.81,28.59246077,23 Years and 3 Months,NM,255.9352513,!@9#%8,328.2910396,
5377,CUS0x576c,February,Ann Saphirz,32,Engineer,41655.16,,3,4,5,2,"Auto Loan, and Personal Loan",31,20,5.72,4,1240.64,23.80921455,29 Years and 0 Months,No,135.5638168,HighspentMediumvaluepayments,421.8500072,
5378,CUS0x46a2,May,Mikee,44,Manager,12821.845,840.4870833,7,6,17,1,Credit-Builder Loan,13,17,2.76,2,1475.23,25.18371421,18 Years and 2 Months,NM,23.71758181,LowspentMediumvaluepayments,330.1196328,
5379,CUS0x8277,February,Bartzi,28,MediaManager,125982.48,10235.54,4,5,1,4,"Auto Loan, Home Equity Loan, Debt Consolidation Loan, and Student Loan",2,3,7.44,2,1274.76,34.44187858,15 Years and 5 Months,No,801.8756486,LowspentLargevaluepayments,243.9391179,
5380,CUS0x7b39,January,Niveditaa,35,Entrepreneur,94739.7,7838.975,3,7,3,1,Personal Loan,15,4,6.14,1,1413.38,28.69318215,,No,72.81064149,HighspentLargevaluepayments,878.1980384,
